14
0.0 ,0.18485930 ,0.6 
1.0 ,0.17966880 ,0.6 
1.3 ,0.17811165 ,0.6 
2.3 ,0.17292116 ,0.6 
3.3 ,0.16773066 ,0.6 
4.3 ,0.16254016 ,0.6 
5.0 ,0.15890681 ,0.6 
6.0 ,0.12128975 ,0.3 
6.3 ,0.12001236 ,0.3 
7.3 ,0.11575441 ,0.3 
8.3 ,0.11149646 ,0.3 
9.3 ,0.10723851 ,0.3 
10.3 ,0.10298056 ,0.3 
11.0 ,0.10000000 ,0.3 
